,text,label_x,label_y,label_z
1534,Giảm_án cho đi là hợp tình hợp_lí .,0,0,6
1535,Sao không về penunited để sút pen ghi_bàn lập kỷ_lục hè ?,1,0,4
1536,Ấn_độ vẫn còn quá cổ_hủ và phân_biệt giai_cấp quá lớn không xứng với vị_thế một cường_quốc .,1,0,1
1537,"Rất hiểu ích , cám_ơn bạn .",0,0,2
1538,Thời_gian đã quên anh mất rồi .,0,0,5
1539,Ngày mới hy_vọng mới và niềm tin mới . Chúc thế_giới an_lành .,0,0,0
1540,Thật đáng tự_hào . Chúc_mừng em .,0,0,8
1541,Nghe thì cũng mừng nhưng cộng_đồng đông đâu có xét_nghiệm hết nên vẫn phải cảnh_giác .,0,0,0
1542,"Chúc bé hồi_phục_sức_khỏe , sớm trở_lại trường thực_hiện ước_mơ cuộc_đời . Chúc cháu khỏe , thành_công trong cuộc_sống .",0,0,0
1543,"Ai cũng hô_hào đóng_cửa phòng_dịch thì những người đi học đi làm xa xứ mắc_kẹt xứ người phải làm_sao nhỉ . Mở_cửa 1 phần chứ không mở_toang , tức_là chỉ những chuyên_gia , lao_động nước_ngoài hoặc công_dân việt_nam tại nước_ngoài đã đến hạn về nước là điều hoàn_toàn cần_thiết . Có ai_bảo mở_toang cho khách du_lịch quốc_tế thích đến thì đến đâu mà các bác phản_đối ầm_ầm thế .",1,0,3
1544,"Nhưng đóng ít thuế so với thu_nhập khủng của doanh_nghiệp thì bị xem là phạm_pháp ! và sẽ rất dễ đối_mặt với án tù , chứ không hề đơn_giản chỉ là đóng ít thuế ! thuế là quyền_lợi và nghĩa_vụ của mỗi công_dân , vì_vậy việc phải đóng theo đúng với thu_nhập là nghĩa_vụ .",1,0,1
1545,Các bạn cuba thật xứng_đáng với sự cống_hiến của họ .,0,0,1
1546,"Cuối_cùng , thì cả ba đều phải buông_thả nhau ra , để cùng được sống .",0,0,7
1547,"Hay , nên phạt những hình_phạt đau_đớn về thể_xác như_vậy cho nhớ_đời trước khi ngồi_tù .",1,0,1
1548,Vợ_chồng tôi có gần 80 mặt tiền_đường 32 ở một thành nhỏ đang xây dần kiot cho thuê . Tự_nhiên gần đây đòi mua đất đà_nẵng để đó .,0,0,9
1549,Biden phúc_hậu nhưng người phù_hợp là trump .,0,0,1
1550,Đau_lòng quá thương các con .,0,0,3
1551,"Đứa 2 tuổi có biết gì đâu cơ chứ , gia_đình không có người_lớn trông lại để trẻ_con trông nhau rồi .",1,0,3
1552,Đeo khẩu_trang mà để hở mũi .,0,1,5
1553,Máy bán ô_tô tự_động . Giống máy bán nước_ngọt tự_động nhỉ . Họ giàu và uy_tín quá mà .,0,0,9
1554,"Bây_giờ các đội bóng italia đều tăng_cường từ huấn_luyện_viên cho đến các cầu_thủ cả rồi , nên tính cạnh_tranh sẽ cực_kỳ cao , không như laliga quanh đi quẩn lại chỉ vài đội có thực_lực tranh_chấp chức vô_địch thôi , .",0,0,4
1555,Nói ghê_vậy . Đã có ai ăn chưa vào comment cái .,0,0,9
1556,Nền công_nghiệp giải_trí hq thì áp_lực lắm . Cường_độ công_việc cao kèm với bê_bối tình_dục .,0,0,5
1557,Chúc_mừng cây hài rap việt wowy .,0,0,5
1558,"Được xem m10 thi_đấu đã là 1 niềm vui cho người xem bóng_đá nghệ_thuật , tinh_tế , đẳng_cấp . Mọi thống_kê khác danh_hiệu không quan_trọng .",0,0,4
1559,Mới 17 tuổi mà có máu côn_đồ thế này rồi . Một phút lầm_lỡ cả đời ngồi_tù .,0,1,6
1560,Đoạn cuối nhìn jen già quá_xá .,0,1,5
1561,"Xăng lên giá hàng_hóa lên , khi xăng xuống thì giá_cả đứng yên , khi xăng tăng thì giá_cả lại tăng ! tốt nhất hạn_chế điều_chỉnh giá xăng !",1,0,9
1562,"2,8 tỷ 1,6 tỷ mua bất_động_sản nhà , đất , . , còn 1,2 tỷ bạn nên suy_nghĩ đầu_tư gì có lãi_suất ngắn như kinh_doanh , đầu_tư cổ_phiếu ưu_tiên các mã ngân_hàng , công tình_yêu công_nghệ . Nếu mua bđs , nên mua khu_vực giáp long an vì kinh_tế khu_vực miền tây đang được hỗ_trợ nhiều các dự_án cao_tốc điểm đến đều chỉ hướng khu_vực miền tây .",1,0,9
1563,"Uefa cho phép 15 . 000 khán_giả vào sân puskas , budapest , trong đó có 1 . 000 người đến từ đức , 500 người từ tây_ban nha .",1,0,4
1564,"Không nên cho nghỉ học đình_chỉ vì mấy học_sinh này được nghỉ có_khi lại thích , phải có biện_pháp lao_động công_ích ở trường như dọn nhà vệ_sinh , dọn vệ_sinh ở trường có_nhân_viên vệ_sinh giám_sát hướng_dẫn làm luôn .",1,0,8
1565,Cũng chưa chắc do mẹ đâu mà có_thể do bà nội hay bà ngoại đó . Chứ mẹ chắc cũng ớn món đó lắm .,0,0,0
1566,Di_đà phật .,0,0,8
1567,Làm xấu hình_ảnh những người đạp xe tuân_thủ luật giao_thông .,0,0,2
1568,1 câu mua .,1,0,9
1569,Thương quá ! hết cây rồi đến tường đổ chết học_sinh .,0,0,8
1570,"Xe mỹ hồn hàn , đừng nên mua . Tôi chả hiểu những người nhận_xét xe này ngon đã dùng hay chưa . Nhưng hãy nghĩ tại_sao nó lại là cái xe mất_giá nhanh nhất trên thị_trường .",0,1,2
1571,Attrage đi bạn . Bản at khoản 500 biển số tỉnh . Chạy rất ok . Kiểu_dáng đẹp và hàng nhập thailand . Mua vios chỉ được bản thấp mt .,1,0,2
1572,"Mình thì ấn_tượng với ngôi nhà bên hồ , mối tình xuyên không .",0,0,5
1573,"Ca_khúc này từng là bài tủ của mình ngày học trung_học , trước đó là dòng sông băng , và sau_này là mãi_mãi một tình_yêu . Đó là 3 ca_khúc mình thích nhất của anh đan trường . Ngoài_ra có các bài đôi mắt em , đi về nơi xa , bông hồng tặng mẹ , trăng vỡ . Ôi một thời thanh_xuân chỉ nghe nhạc anh bo và thần_tượng anh .",1,0,5
1574,Trẻ_em như búp trên cành .,0,0,8
1575,Chuyện thường trên thương_trường . Hơn nhau ở chỗ giấu kín bao_lâu và mức_độ nghiêm_trọng .,1,0,2
1576,"Đọc tựa đề cứ tưởng cá_mập trắng xử đẹp được cá_voi nên vào coi hóng clip , ai dè . Mà cũng công_nhận 2 nhân_viên cứu_hộ trong bài viết vững tim thật .",0,0,7
1577,"Mật_độ xây_dựng khu đường này quá dày , giao_thông tê_liệt dẫn đến tình_trạng ô_nhiễm không_khí môi_trường cao . Những lúc thế này ra ngoại_ô sống là sướng nhất .",1,0,3
1578,"Bán không ai mua không có tiền đã có nhà mua cho thuê , nhưng không ai thuêsao giá vẫn tăng , chủ đầu_tư vẫn ôm , ôm đến khi nào không đủ tiền trả lãi ngân_hàng thì bể . Không tin cứ chờ mà xem nhé . .",0,0,9
1579,Hổng quan_tâm thị_trường chuộng công_nông .,0,0,2
1580,"Thi , thi nữa và thi mãi để lấy các loại chứng_chỉ . Bao_giờ mới hết cảnh này nhỉ .",1,0,0
1581,Bạn nên đầu_tư vàng là ổn nhất !,0,0,9
1582,"Thực_ra mỗi giai_đoạn đời người thì gu âm_nhạc cũng khác nhau . Hồi tuổi teen mình thích nghe nhạc trẻ sôi_động , giờ già thì thích bolero hoặc êm_ả một_chút . Đối_với bài hát , thực_ra tùy tâm_trạng , người nghe và bài nhạc cùng hoàn_cảnh thì tự_nhiên thấy nó hay thôi , kiểu như người buồn cảnh có vui đâu bao_giờ , người đang suy_tư_tình_yêu tan_vỡ không_lẽ nghe nhạc đám_cưới . Không có bài hát nào thực_sự hay hoặc dở , do tự tâm_trạng người nghe tùy thời_điểm thôi .",1,0,5
1583,Chúc_mừng các con . Cố học giỏi và đạo_đức phải tốt nữa nhé .,0,0,8
1584,Bọn dã_man ! người_ta đã bỏ chạy rồi còn truy cùng giết tận ! di_đà phật .,0,1,6
1585,Hlw mà làm thành phim thì tuyệt cú_mèo .,0,0,1
1586,"Xe nào cũng được , trừ thùng tôn di_động ra là được . Cá_nhân tôi thì vẫn thích i10 hơn .",0,0,2
1587,Mỗi lần thấy nhà_vua là trong lòng lại thấy buồn_rượi wakanda forever .,0,0,5
1588,"Ăn_tiền bảo_hiểm đâu có_dễ vậy , nếu dễ ăn thế_thì các công tình_yêu bảo_hiểm đóng_cửa phá_sản hết rồi .",1,0,6
1589,"Trong đó , có hai người là vợ_chồng , cùng 36 tuổi , chuyển viện từ khánh hòa ngày 24 7 . Người vợ đang mang thai 19 tuần đang thai kỳ cần phải ăn_uống đầy_đủ thì lại đi ăn_chay làm gì , nếu ăn_chay hãy mua loại rau củ thực_phẩm tươi về mà chế_biến không nên tin vào loại thực_phẩm chế_biến sẵn bán trên mạng để không rước_họa vào thân .",1,0,0
1590,"Đã mặc trên người áo sơmi và quần_jean của brioni . Cảm_giác thực_sự rất khác_biệt , xứng_đáng với số tiền bỏ ra .",0,0,5
1591,"Không biết như thế_nào mà vốn 20 tỷ đồng mà doanh_thu có 29 triệu việt nam đồng ? vậy lãi_ròng bao_nhiêu ? làm vậy làm_chi nữa , bán trà sữa khỏe hơn không ?",1,0,9
1592,"Mỗi khi đọc bài liên_quan đến người_lớn đánh trẻ_con là tôi rất ghét , còn trường_hợp cha_mẹ mà bạo_hành_chính con_ruột mình thì tôi càng không muốn tha_thứ .",1,1,6
1593,"Ba mẹ sanh mình ra cơ_thể lành_lặn , đầu_óc bình_thường thấy may_mắn quá đi . Thôi con chẳng bao_giờ dám than_thở , trách cha_mẹ chuyện chi nữa .",1,0,0
1594,"Quê có trường_hợp gần như này . Ra_tòa người_ta chia như sau . Người có công chăm_lo cho ông_bà lúc già được hưởng 50 , 50 còn lại chia đều cho các con .",1,0,6
1595,Kia soluto at deluxe 2020 giá niêm_yết 455 . . 000 đồng .,1,0,2
1596,"Nên xử_lý nghiêm để răn_đe kẻ khác , còn rất nhiều kẻ muốn ăn sẵn mà không cần đầu_tư .",0,0,9
1597,Chào cả nhà . Tôi có hai con_gái học lớp 8 và lớp 11 ở tiểu_bang ga hiện vẫn không được sử_dụng điện_thoại trong giờ học .,1,0,8
1598,Nhiều tiền để làm gì ? nhiều tiền để mua đất .,0,0,9
1599,"Con vật nó cũng có cảm_tính , đôi_khi còn nhạy_bén hơn con_người , do vậy nó tấn_công cũng là có nguyên_nhân sâu_xa của nó , mà con_người chưa hiểu được để khắc_phục , hoặc có hiểu nhưng cố_tình không muốn sửa . Căng lưới chỉ là biện_pháp tạm_thời , chữa phần ngọn , chưa phải gốc .",1,0,3
1600,"Để bọn trẻ ăn hatrick thì tuyệt , ai lại ăn hoii lấy thống_kê bàn thắng vậy .",0,1,4
1601,"Đó chỉ là trên lý_thuyết thôi tại vì bayern không muốn gặp bà_xã ở vòng bảng đâu . Con mồi ngon như thế này thì phải nuôi cho béo rồi mới thịt , ít_nhất thì cũng phải tứ_kết gặp là đẹp lúc đó mới ghi_danh sử_sách .",0,0,4
1602,Đánh bùm bùm là như cái mềm luôn không xin chúc sức_khỏe hai cụ ạ .,0,0,6
1603,Từng làm trưởng_phòng pháp_chế mà hiểu_biết pháp_luật kém vậy . Đã rắp_tâm làm nhái thì thay_đổi nhận_diện làm_sao cho không vi_phạm chứ làm mà để người_ta bắt thì .,0,1,9
1604,Khúc ruột miền trung . Thương lắm .,0,0,3
1605,"Nói_chung là đừng có kiểu nhân_viên gọi tư_vấn lẽo nhẽo cả ngày . Ai là tài_xế đường dài chắc biết lái_xe tập_trung_cao_độ như thế_nào ? hết đưa này đến đưa khác gọi tư_vấn bla bla , mà vay rồi chưa kịp đóng lãi thì nói không ra gì cả . Ở đâu có kiểu làm_ăn như_vậy . Số điện_thoại tôi còn khách_hàng gọi mà cứ suốt ngày goi đến làm_phiền . Nói ít nhát cũng nửa tiếng . Tìm cách từ_chối khéo rồi lát lại thấy gọi . Cúp ngang thì gọi lại nói là bất lịch_sự .",1,1,9
1606,Một gương_mặt sáng và thông_minh mà ai cũng cảm_nhận khi lần đầu_tiên nhìn thấy đằng . Chúc em thành_công hơn nữa trong con đường học_tập và mai_sau trở_thành người tài_giỏi nhất giúp_ích cho gia_đình và xã_hội ! mong em mạnh_khỏe để hiện_thực_hóa giấc mơ của mình !,0,0,8
1607,Sinh_vật khổng_lồ hiếm_hoi .,0,0,7
1608,"Bạn vào trang csgt dot việt_nam , góc trên bên phải có ô tra_cứu phương_tiện vi_phạm . Điền theo hướng_dẫn nếu ra không tìm thấy kết_quả thì xin chúc_mừng bạn .",1,0,2
1609,Lỗi là do không quản_lý chất_lượng sản_phẩm bán online nên không_trách người dân được . Có trách thì trách các cơ_quan_chức_năng có liên_quan trong vụ này chưa thể kiểm_tra được chất_lượng các sản_phẩm bán online nên mới ra cớ sự này .,1,0,0
1610,"Mua xe gì cũng được , trừ toyota ra .",0,0,2
1611,Có nhiều giải giao_hữu quá nhỉ .,0,0,4
1612,"Mẹ chỉ mong con được yên_ổn , ấm_áp nhất .",0,0,7
1613,"Ở nông_thôn muốn nuôi con mèo bắt chuột cũng không_thể vì cứ nuôi lớn đến độ có_thể thịt được là mất , thủ_phạm đa_phần là cùng thôn_xóm , họ dùng bả , bẫy . Nạn_chuột hoành_hành không dám dùng bả vì nó chết ô_nhiễm nặng .",1,0,6
1614,"Người thì mong_muốn có con mà không được , kẻ thì chỉ mong vứt được con đi tội_nghiệp các bé vào nhầm nhà nam_mô di_đà phật .",0,0,0
1615,Nhìn đẹp ngon quá .,0,0,9
1616,"Tốt rồi , cầu_thủ chuyên_nghiệp phải được thi_đấu . Nhưng về với mou thì cubgx thành hậu_vệ thôi .",1,0,4
1617,Tôi nghĩ 1 năm sau là đáy nhưng mua giờ giá cũng tốt rồi .,1,0,9
1618,Ở đâu cũng vậy thôi khi giá nhân_công lên cao thì họ tự di_dời đi nơi khác thôi kể_cả trung quốc đó là quy_luật giá_trị của thị_trường không_thể áp_đặt bằng chính_trị .,0,0,1
1619,Phải yêu_cầu từng địa_phương tuyên_truyền thu_hồi loại thực_phẩm chứa_chất cực độc này chứ ? ? không phải mọi người dân đều có cơ_hội đọc hiểu trên báo ! !,0,0,0
1620,Trận juve ronaldo cũng hôi pen do cr7 kiếm được mà thôi .,0,0,4
1621,Tự_ý_thức của mỗi một người hơn là lệnh cấm .,0,0,3
1622,Cảm_ơn ! những con_người tuyệt_vời .,0,0,0
1623,"Vầy mà fan cuồng pep còn mê lắm , không .",0,0,4
1624,Hi_vọng ông dành chiến_thắng trong cuộc bầu_cử sắp tới .,0,0,1
1625,"Nhà cũng đang chạy dịch_vụ con soluto bản deluxe , số tự_động đây , nội_thất sang , ghế da , rộng nhìn sang hơn nhiều so với ghế nỉ , vừa dễ bám bụi vừa nóng , bí bác ạ .",1,0,2
1626,Vui không trọn ngày .,0,0,0
1627,Thấy á_hậu thùy dung xinh nhất . Váy của tiểu vy và lương thùy linh đẹp .,0,0,5
1628,Nhìn chân đẩy coi_bộ dễ cho bệnh_nhân chỏng đầu xuống đất quá !,0,0,7
1629,Chưa có bằng lái và sử_dụng ma_túy . Đâm chết 2 người . Mà chỉ 30 tháng tù ?,1,1,6
1630,"Bmw ngày_càng cải_tiến và nâng_cấp , tạo cảm_giác thoải_mái và an_toàn cho khách_hàng của mình . Không như toy , luôn xem_thường khách_hàng dù trung_thành và cuồng hết cỡ , mặc_dù chỉ là cái thùng tôn ọp_ẹp .",1,1,2
1631,"Không nên mở thêm nhiều như thế sẽ không hiệu_quả . Phố bùi viện được hình_thành từ phố tây nên nó có lượng khách quen của nó , phố nguyễn huệ là nơi tổ_chức sự_kiện nên thu_hút nhiều đông_đảo người dân nhất nên có_thể lấy làm trung_tâm , nếu mở thêm phố lê lợi và hàm nghi thì có_thể chấp_nhận vì nó tạo thành vòng kín kết_nối với nguyễn huệ , nhưng nếu mở thêm phố đồng_khởi , thi sách , thái văn lung thì tính hiệu_quả không cao , vì đồng_khởi chủ_yếu là trung_tâm thương_mại , nhà_hàng khách_sạn , trong khi văn_hóa phố đi bộ lại gắn liền với quán gia_đình , vỉa_hè , hàng rong là nơi đông vui và dễ tiếp_cận chọn_lựa với mức thu_nhập bình_dân đây là văn_hóa đặc_trưng của phố đi bộ trên thế_giới nó không chỉ đơn_thuần để đi bộ mà là nơi một đứa trẻ vẫn có_thể mua món mình thích , thái văn lung và thi sách trông rất lạc_lõng trong vòng kết_nối tâm_lý là mọi người sẽ đổ về nơi đông vui trung_tâm nguyễn huệ nên 2 đường này sẽ không thu_hút nhiều khách do quá lạc_lõng đều này dễ nhận thấy ở khác hội_chợ và chợ xuân khi các khu trái đường hoặc riêng_lẻ thường khô không có đông khách tham_quan vì ai cũng muốn đi thuận đường do đi bộ là khá mệt tâm_lý là thuận đường và đông vui .",1,0,3
